NaCl_1hour	NaCl_24hours
-2.224012263	-0.934799062
-2.225633002	-0.936280115
-2.226274057	-0.936537665
-2.228605607	-0.936839977
-2.228651412	-0.937914388
-2.228670406	-0.938157324
-2.228691668	-0.942333537
-2.229589321	-0.942588385
-2.232735078	-0.942791631
-2.234471735	-0.943532617
-2.235000773	-0.944229661
-2.239103629	-0.945323804
-2.239286244	-0.94596945
-2.240836463	-0.946234025
-2.242483475	-0.946695786
-2.246079011	-0.947220548
-2.248774275	-0.9483964
-2.253961739	-0.948556554
-2.25941339	-0.948630523
-2.261165702	-0.949158853
-2.269344371	-0.950313297
-2.270306967	-0.951187083
-2.271494112	-0.951187083
-2.27201171	-0.951219427
-2.273571317	-0.95157209
-2.276487005	-0.956229038
-2.276750118	-0.956517334
-2.277453262	-0.956546011
-2.282284325	-0.956546011
-2.282394927	-0.956862591
-2.283726834	-0.957402947
-2.284947532	-0.957597125
-2.288362485	-0.958186244
-2.288955386	-0.958771919
-2.290125274	-0.961143022
-2.290585661	-0.962094814
-2.297790085	-0.962254365
-2.298375477	-0.962619685
-2.301912969	-0.96310987
-2.304010007	-0.963594554
-2.306985903	-0.963720924
-2.306985903	-0.966775279
-2.308105472	-0.967182879
-2.309578133	-0.967771383
-2.309698709	-0.967798231
-2.310318617	-0.967843429
-2.312311607	-0.968808394
-2.314405719	-0.96893681
-2.316139541	-0.969376817
-2.317664321	-0.969897782
-2.320770516	-0.971304724
-2.324739425	-0.972173934
-2.327165987	-0.973119229
-2.328464859	-0.973170286
-2.334978903	-0.975837314
-2.335282387	-0.976922127
-2.338366918	-0.977902667
-2.339508755	-0.978129006
-2.33961414	-0.978485508
-2.339686042	-0.978485508
-2.339713489	-0.978548518
-2.347720543	-0.978608743
-2.348137041	-0.978631335
-2.348988093	-0.978652705
-2.349084716	-0.978654059
-2.354111419	-0.978654655
-2.354253068	-0.978655505
-2.354309636	-0.978658904
-2.357305368	-0.978687822
-2.362279269	-0.978750031
-2.362411776	-0.978911017
-2.363328984	-0.9789663
-2.364678291	-0.979892427
-2.367227065	-0.980492339
-2.369445739	-0.983482122
-2.370731285	-0.984664173
-2.371266622	-0.984941425
-2.376254908	-0.98552209
-2.377481988	-0.987235486
-2.381203502	-0.987802836
-2.381245908	-0.987856044
-2.383659331	-0.989143076
-2.384349526	-0.991702743
-2.384699437	-0.991731072
-2.385456294	-0.991965276
-2.385456294	-0.992044533
-2.389571521	-0.992727396
-2.390397158	-0.993459337
-2.391590258	-0.995446619
-2.392129271	-0.995446619
-2.392591976	-0.996046024
-2.392991737	-0.996091353
-2.393103418	-0.996882389
-2.396051281	-0.997043431
-2.402200581	-0.998312906
-2.402914589	-1.000526575
-2.407463567	-1.001214508
-2.408110726	-1.002029156
-2.41008636	-1.002931626
-2.410749161	-1.004587269
-2.411852174	-1.006084875
-2.41308923	-1.00699561
-2.417103177	-1.007629756
-2.417402574	-1.008204016
-2.417678566	-1.009785041
-2.419056499	-1.009827877
-2.4211863	-1.011789676
-2.421277747	-1.011850768
-2.42206788	-1.013713621
-2.425740541	-1.01380895
-2.427390069	-1.014270464
-2.429747876	-1.014620522
-2.432732695	-1.016042809
-2.432766611	-1.016268217
-2.433893521	-1.016484152
-2.4341967	-1.016691191
-2.436493552	-1.017557637
-2.438050203	-1.017819296
-2.449710713	-1.019388446
-2.449788199	-1.021293314
-2.449828371	-1.022896639
-2.456640426	-1.023069201
-2.456722606	-1.025492499
-2.460607883	-1.025553765
-2.46416795	-1.025961217
-2.465714455	-1.02743835
-2.472358524	-1.027568448
-2.473102238	-1.027572442
-2.475115684	-1.028196807
-2.475660944	-1.028824574
-2.49079579	-1.028916599
-2.49153369	-1.028955799
-2.498027842	-1.029346677
-2.502440285	-1.030692664
-2.507745154	-1.031354545
-2.511570376	-1.032282364
-2.513076176	-1.032287705
-2.513664319	-1.032598041
-2.516897723	-1.032718168
-2.518192185	-1.032842295
-2.523215068	-1.032941809
-2.524585148	-1.032972032
-2.52689513	-1.033017149
-2.527212687	-1.033157267
-2.532627499	-1.0345253
-2.538993752	-1.035118945
-2.539858401	-1.037613766
-2.541596218	-1.038863561
-2.543205343	-1.040040226
-2.547265558	-1.04041694
-2.547431948	-1.04112733
-2.547897111	-1.043770457
-2.548336371	-1.043948664
-2.555765209	-1.044762085
-2.55672882	-1.046558978
-2.559279293	-1.04731433
-2.562530242	-1.047356855
-2.563067707	-1.047542903
-2.568364048	-1.047938315
-2.572337409	-1.05217147
-2.573408177	-1.052685001
-2.574054139	-1.053758853
-2.581178912	-1.056184841
-2.582259136	-1.056638873
-2.584052283	-1.060184875
-2.590981905	-1.061122556
-2.594997266	-1.062174686
-2.597126001	-1.062229231
-2.599490518	-1.065214409
-2.602435269	-1.066979896
-2.610238639	-1.070429793
-2.612042326	-1.071763904
-2.613299502	-1.071992402
-2.617126609	-1.072154319
-2.625385093	-1.074227582
-2.634386232	-1.076740068
-2.639836644	-1.077562186
-2.64022652	-1.079230844
-2.640983441	-1.079760604
-2.641694542	-1.079827256
-2.643709343	-1.08194382
-2.645047753	-1.083132359
-2.646052867	-1.086109892
-2.657663701	-1.086295785
-2.658347787	-1.088253949
-2.658841297	-1.092292358
-2.664107351	-1.093141429
-2.66578768	-1.094037221
-2.669433329	-1.094115535
-2.672318321	-1.095248635
-2.673292815	-1.096009002
-2.673292815	-1.097288008
-2.673393676	-1.098098077
-2.673591033	-1.098268004
-2.679910613	-1.099980881
-2.683982707	-1.10093772
-2.684260797	-1.102415874
-2.686486835	-1.102423471
-2.687970238	-1.102988546
-2.696430383	-1.105980303
-2.698581442	-1.106205126
-2.700669465	-1.107589156
-2.710398154	-1.107653807
-2.715685003	-1.107660205
-2.716198837	-1.107853482
-2.719481844	-1.107978454
-2.722292816	-1.108187544
-2.723336932	-1.109400794
-2.72557674	-1.109866098
-2.725833276	-1.11029134
-2.749294105	-1.111814449
-2.749298652	-1.11325752
-2.751332251	-1.113429066
-2.752121722	-1.113585784
-2.753609564	-1.113666263
-2.754643495	-1.11421663
-2.754666991	-1.116165519
-2.754689315	-1.116224341
-2.755563713	-1.119942234
-2.756690576	-1.12010225
-2.758027411	-1.122574705
-2.762690826	-1.122631612
-2.767405542	-1.123308689
-2.771213983	-1.123532836
-2.772465945	-1.123656188
-2.779929332	-1.125091295
-2.788129866	-1.126627567
-2.789669196	-1.130648157
-2.793308771	-1.132140097
-2.799049828	-1.133796561
-2.807114942	-1.135387162
-2.807149706	-1.136965168
-2.813781191	-1.138133404
-2.820561045	-1.139118866
-2.821773515	-1.141249636
-2.832456817	-1.142160054
-2.836033702	-1.143307883
-2.839668107	-1.143521871
-2.839668107	-1.14543044
-2.84761099	-1.146148565
-2.847842863	-1.146379598
-2.84951121	-1.147464503
-2.84951121	-1.148489571
-2.851537796	-1.148855104
-2.855348235	-1.149282547
-2.856242804	-1.151957139
-2.856624506	-1.157393783
-2.864923357	-1.157975623
-2.866945144	-1.16420809
-2.87036472	-1.164266791
-2.872767279	-1.16454756
-2.876657468	-1.165041425
-2.88182638	-1.165235336
-2.883989078	-1.166744226
-2.884971631	-1.170317582
-2.885359006	-1.171286677
-2.888522534	-1.17129573
-2.893313578	-1.171319082
-2.897647077	-1.171319384
-2.899758375	-1.172414117
-2.901315697	-1.172519509
-2.90736245	-1.175056448
-2.915089741	-1.176282633
-2.919582079	-1.176993129
-2.920305367	-1.18191843
-2.9354255	-1.183363227
-2.935426996	-1.183530139
-2.937317363	-1.184914342
-2.939792451	-1.18718724
-2.939937844	-1.189160276
-2.956162492	-1.189310343
-2.956541309	-1.189631751
-2.963434089	-1.190163815
-2.973213111	-1.191304077
-2.976854663	-1.192879141
-2.976910919	-1.196237809
-2.977005881	-1.197352945
-2.977215415	-1.198591012
-2.978134854	-1.199770614
-2.97819563	-1.201025142
-2.979370263	-1.201112363
-2.980615564	-1.203218343
-2.98251531	-1.204481794
-2.986786889	-1.206089254
-2.992958623	-1.210205852
-2.993702914	-1.210927148
-3.006162739	-1.21130867
-3.006353496	-1.212303376
-3.007802375	-1.212896287
-3.010929239	-1.218476985
-3.014714319	-1.219219021
-3.030687718	-1.219670482
-3.03172759	-1.222154622
-3.039078209	-1.222473862
-3.040601989	-1.222500241
-3.040641294	-1.223900511
-3.044296749	-1.224895652
-3.048719429	-1.228380871
-3.050682956	-1.229965176
-3.05451066	-1.234692474
-3.063591068	-1.235274406
-3.06965184	-1.240912725
-3.07470519	-1.241666028
-3.076089719	-1.241675139
-3.076471978	-1.241738698
-3.076500907	-1.241775286
-3.076558379	-1.241876931
-3.083655915	-1.24471444
-3.083913997	-1.253773779
-3.087392395	-1.254249963
-3.098612185	-1.254516706
-3.116291597	-1.254935575
-3.116899776	-1.258684522
-3.120984578	-1.258778811
-3.127455416	-1.261407567
-3.129614219	-1.26231934
-3.133501715	-1.263562361
-3.151477745	-1.263720685
-3.152453018	-1.264970356
-3.155656446	-1.266233794
-3.168621165	-1.276011002
-3.169623036	-1.280605873
-3.169925001	-1.28149682
-3.172214812	-1.282026677
-3.182612629	-1.28226086
-3.192102659	-1.283873316
-3.19941566	-1.285888481
-3.199417629	-1.290012808
-3.201022298	-1.290090621
-3.202097395	-1.290611652
-3.205525692	-1.293308363
-3.207317101	-1.293377169
-3.209239741	-1.296933582
-3.217289254	-1.299327833
-3.22010061	-1.301940908
-3.222681939	-1.301990736
-3.22304822	-1.30217322
-3.228619782	-1.305940066
-3.238126531	-1.307962824
-3.241412681	-1.309295567
-3.24505801	-1.310357989
-3.253060376	-1.314521881
-3.253696303	-1.31472808
-3.254940449	-1.315636627
-3.255157007	-1.316608981
-3.258259363	-1.319683819
-3.258259363	-1.320687713
-3.25941085	-1.320763729
-3.263418503	-1.323639477
-3.267481756	-1.326579052
-3.274050705	-1.326629079
-3.279303152	-1.326629079
-3.284963031	-1.328655247
-3.288923561	-1.333886718
-3.290768814	-1.335819648
-3.291700075	-1.335911086
-3.292198269	-1.336141954
-3.296794504	-1.34042724
-3.29810644	-1.341165559
-3.314866763	-1.341604285
-3.321707579	-1.342548614
-3.327210279	-1.346019633
-3.332005252	-1.347010637
-3.339557825	-1.347579372
-3.339642077	-1.348772436
-3.341367976	-1.350765703
-3.34420605	-1.3507836
-3.359386446	-1.352019002
-3.376773681	-1.352099571
-3.382709905	-1.353038463
-3.391990036	-1.358358719
-3.404608279	-1.360931842
-3.428605578	-1.366264169
-3.432882222	-1.366703249
-3.47296016	-1.36819585
-3.473106918	-1.36857277
-3.475145693	-1.368592005
-3.478306261	-1.37035107
-3.486103858	-1.374957534
-3.489908763	-1.377221606
-3.491568007	-1.377873019
-3.492139829	-1.379950218
-3.493564903	-1.382254273
-3.500319632	-1.384546772
-3.506777647	-1.388503373
-3.527289735	-1.393832204
-3.534136164	-1.399749749
-3.539515626	-1.402108526
-3.551813057	-1.403843473
-3.554891962	-1.405694376
-3.555264148	-1.412370344
-3.561224881	-1.413650263
-3.561817164	-1.413872311
-3.576417392	-1.416747408
-3.576417392	-1.416910886
-3.576891669	-1.419817318
-3.585267349	-1.421706225
-3.587796982	-1.42225166
-3.588474856	-1.431444001
-3.601661734	-1.432894502
-3.60714023	-1.440250694
-3.608873773	-1.442503842
-3.609015818	-1.44574158
-3.629186501	-1.447739235
-3.631559952	-1.449720084
-3.64267573	-1.464018879
-3.650526591	-1.464065725
-3.715307927	-1.476113285
-3.717162691	-1.483893431
-3.72425387	-1.492129017
-3.72554667	-1.494861599
-3.741964458	-1.497351766
-3.742795321	-1.499629627
-3.748270774	-1.499872009
-3.754423412	-1.50227462
-3.7544484	-1.503300726
-3.75480731	-1.50764604
-3.757671044	-1.519215314
-3.768292849	-1.522243688
-3.783621229	-1.534537998
-3.786720496	-1.53649029
-3.791686482	-1.537226798
-3.816006792	-1.537299718
-3.816075033	-1.537896541
-3.816610958	-1.53811433
-3.820239469	-1.539089764
-3.867757282	-1.548096091
-3.870105596	-1.551753602
-3.892130418	-1.563578611
-3.899962349	-1.563580943
-3.90207784	-1.566489219
-3.902377158	-1.567458935
-3.906119582	-1.570181776
-3.910431796	-1.578739591
-3.918908738	-1.578739591
-3.943184561	-1.588805526
-3.982678809	-1.590262413
-3.984594035	-1.597233772
-4.000305958	-1.599961755
-4.003409615	-1.606701241
-4.015455822	-1.61089929
-4.027729853	-1.613187996
-4.027760212	-1.620258562
-4.042201136	-1.624389951
-4.045092817	-1.633092032
-4.050821882	-1.641022083
-4.051398514	-1.644312209
-4.072529316	-1.656739119
-4.094038317	-1.660671403
-4.105701487	-1.665526393
-4.108465558	-1.669873853
-4.117041423	-1.670291303
-4.145239254	-1.671828233
-4.151165727	-1.673423901
-4.165563428	-1.67607894
-4.16981139	-1.691221762
-4.214483417	-1.691468402
-4.225377902	-1.705187289
-4.240215812	-1.734487654
-4.241470114	-1.737165912
-4.25235674	-1.739025418
-4.282431198	-1.740394949
-4.299059503	-1.750433817
-4.302633172	-1.761419805
-4.305799328	-1.771751883
-4.332007879	-1.786044264
-4.339530674	-1.791984244
-4.339659901	-1.801805654
-4.363412077	-1.837806391
-4.365228213	-1.841125395
-4.381321729	-1.853409002
-4.392564079	-1.854448997
-4.400073229	-1.866128421
-4.415630591	-1.87317699
-4.439492502	-1.877174915
-4.440365264	-1.902007221
-4.443523621	-1.903448659
-4.490505413	-1.907398907
-4.495936289	-1.936286542
-4.513333358	-1.940639295
-4.52018565	-1.96458357
-4.533612968	-1.978239481
-4.580583557	-1.978319976
-4.663691581	-1.978672503
-4.667266798	-1.978982219
-4.692865552	-1.979047629
-4.751938819	-1.979770675
-4.770449131	-1.987926979
-4.805698999	-1.997550427
-4.872346977	-1.99804299
-4.874633474	-2.00269031
-4.930405882	-2.005418801
-4.955038749	-2.01716473
-4.98568349	-2.080820369
-5.029317094	-2.095595179
-5.038317368	-2.110235881
-5.049108221	-2.132142361
-5.05312768	-2.134832172
-5.066719939	-2.159219591
-5.15146515	-2.159219591
-5.2101683	-2.179378736
-5.258663745	-2.212596205
-5.26340222	-2.258521913
-5.303497291	-2.268028595
-5.312920761	-2.298591445
-5.578253669	-2.302232294
-5.607110432	-2.309469587
-5.69345874	-2.393737359
-5.942338243	-2.446238156
-6.737429636	-2.591529545
-6.758332753	-2.637601107
-6.964138379	-2.651650957
-7.303424546	-2.978750891
-7.504663319	-3.09844254
NA	-3.201863608
NA	-3.577980128
NA	-3.636035879
NA	-4.890630828
NA	-5.369002361
NA	-5.50258597
NA	-5.510309701
NA	-5.685123902
NA	-5.687264343
